token,pos,frequency
お客,名詞,109
各,接頭詞,109
ぼんやり,名詞,109
駈ける,動詞,109
不幸,名詞,109
たしかに,副詞,109
止める,動詞,109
元気,名詞,109
少ない,形容詞,109
ほんの,連体詞,109
もち,名詞,109
さい,名詞,109
羅,名詞,109
杉,名詞,109
よし,副詞,109
すっかり,副詞,109
館,名詞,108
舌,名詞,108
宗教,名詞,108
篇,名詞,108
猶,副詞,108
坂,名詞,108
それでは,接続詞,108
真,名詞,108
附,名詞,108
宅,名詞,108
夕,名詞,108
遣る,動詞,108
痛い,形容詞,108
熱,名詞,108
翁,名詞,107
せき,名詞,107
運動,名詞,107
飯,名詞,107
博士,名詞,107
部分,名詞,107
都,名詞,107
ほん,名詞,107
県,名詞,107
昨日,名詞,107
われわれ,名詞,107
燃える,動詞,107
たった,副詞,107
型,名詞,107
一月,名詞,107
珍,名詞,106
脚,名詞,106
自信,名詞,106
式,名詞,106
圓,名詞,106
半分,名詞,106
失敗,名詞,106
歴史,名詞,106
存じる,動詞,106
衣,名詞,106
士,名詞,106
移る,動詞,106
がたい,形容詞,105
筋,名詞,105
柳,名詞,105
つまり,名詞,105
いちど,名詞,105
うた,名詞,105
本,接頭詞,105
仕る,動詞,105
かい,名詞,105
ちゃんと,副詞,105
吐く,動詞,104
了,名詞,104
丘,名詞,104
女の子,名詞,104
ぶり,名詞,104
現れる,動詞,104
その他,名詞,104
いえる,動詞,104
倒れる,動詞,104
なんだか,副詞,104
なつかしい,形容詞,104
噂,名詞,104
登る,動詞,104
手前,名詞,104
により,助詞,104
放つ,動詞,104
からだ,名詞,104
気持ち,名詞,103
霧,名詞,103
屋敷,名詞,103
仲間,名詞,103
宿屋,名詞,103
汗,名詞,103
校,名詞,103
砂,名詞,103
雀,名詞,102
都会,名詞,102
そろそろ,副詞,102
廊下,名詞,102
うすい,形容詞,102
両,名詞,102
到る,動詞,102
科学,名詞,102
峠,名詞,102
景,名詞,102
介,名詞,102
挨拶,名詞,102
漸く,副詞,102
触れる,動詞,102
棲む,動詞,101
正直,名詞,101
醜い,形容詞,101
正月,名詞,101
太い,形容詞,101
落葉,名詞,101
群,名詞,101
武士,名詞,101
一切,名詞,101
こうして,接続詞,101
由,名詞,101
一方,名詞,101
機会,名詞,101
萬,名詞,101
うむ,動詞,101
だめ,名詞,101
仲,名詞,101
かりる,動詞,101
ちっとも,副詞,101
ほしい,形容詞,101
上野,名詞,101
生涯,名詞,101
猿,名詞,101
何事,名詞,101
叱る,動詞,101
おっしゃる,動詞,101
踏む,動詞,101
浪,名詞,101
師,名詞,101
見物,名詞,101
墓,名詞,101
投げる,動詞,100
問う,動詞,100
わ,名詞,100
挙げる,動詞,100
想,名詞,100
随分,副詞,100
小,名詞,100
期,名詞,100
合せる,動詞,100
光景,名詞,100
よろこぶ,動詞,100
局,名詞,100
造る,動詞,100
絶えず,副詞,100
たちまち,副詞,100
皮,名詞,99
狐,名詞,99
いち,名詞,99
結婚,名詞,99
曲,名詞,99
人格,名詞,99
民,名詞,99
すなわち,接続詞,99
唯,副詞,99
巣,名詞,99
下りる,動詞,99
棒,名詞,99
確か,名詞,99
板,名詞,99
いれる,動詞,99
張る,動詞,99
髪,名詞,99
ちよ,名詞,99
油,名詞,99
かすか,名詞,99
院,名詞,99
包む,動詞,99
ぽい,形容詞,99
ろう,名詞,99
湧く,動詞,99
返す,動詞,98
淵,名詞,98
ぜん,名詞,98
ひそか,名詞,98
意見,名詞,98
創作,名詞,98
すこし,副詞,98
下手,名詞,98
捜す,動詞,98
一寸,副詞,98
好,接頭詞,98
含む,動詞,98
ずいぶん,副詞,98
この世,名詞,98
暴力,名詞,98
つかる,動詞,98
おや,感動詞,98
分かる,動詞,98
気分,名詞,97
きめる,動詞,97
重,名詞,97
殆ど,名詞,97
滿,名詞,97
殊に,副詞,97
そっと,副詞,97
ぼう,名詞,97
当然,副詞,97
つらい,形容詞,97
ぼんやり,副詞,97
澄む,動詞,97
わく,動詞,97
ひつ,名詞,97
不安,名詞,97
酔う,動詞,97
輪,名詞,97
のぞく,動詞,97
落す,動詞,97
といった,助詞,97
十分,名詞,97
じっと,副詞,97
與,名詞,97
僅か,名詞,96
とう,副詞,96
落ちつく,動詞,96
書物,名詞,96
記す,動詞,96
容易,名詞,96
偉大,名詞,96
みち,名詞,96
製作,名詞,96
あいだ,名詞,96
連,名詞,96
先日,名詞,96
幾度,名詞,96
まじめ,名詞,96
誌,名詞,95
さっき,名詞,95
過,接頭詞,95
蜂,名詞,95
捕る,動詞,95
可,接頭詞,95
それほど,副詞,95
仰ぐ,動詞,95
切,名詞,95
さびしい,形容詞,95
あまりに,副詞,94
ちょう,名詞,94
有難い,形容詞,94
電,名詞,94
烈しい,形容詞,94
尻,名詞,94
附く,動詞,94
生,接頭詞,94
画家,名詞,94
術,名詞,94
茶,名詞,94
恥,名詞,94
覚悟,名詞,94
下流,名詞,94
天下,名詞,94
ひす,動詞,94
下る,動詞,94
開ける,動詞,94
いのち,名詞,94
昨夜,名詞,94
可愛い,形容詞,94
堪える,動詞,93
何故,副詞,93
直接,名詞,93
晴れる,動詞,93
台,名詞,93
恥ずかしい,形容詞,93
父親,名詞,93
まいる,動詞,93
誠に,副詞,93
しきりに,副詞,93
一度,副詞,93
肌,名詞,93
座敷,名詞,93
種類,名詞,93
のう,助詞,93
あら,名詞,92
史,名詞,92
傷,名詞,92
下駄,名詞,92
抜く,動詞,92
亭主,名詞,92
がた,名詞,92
去年,名詞,92
楽しい,形容詞,92
国民,名詞,92
廣,名詞,92
呟く,動詞,92
安い,形容詞,92
輝く,動詞,92
建てる,動詞,92
苦しみ,名詞,92
忽ち,副詞,92
会う,動詞,92
名誉,名詞,92
ひらく,動詞,92
そこで,接続詞,92
境,名詞,92
兎,名詞,92
ゆっくり,副詞,92
休む,動詞,92
厭,名詞,92
煙,名詞,92
園,名詞,92
つれる,動詞,92
結ぶ,動詞,92
座,名詞,91
近所,名詞,91
存,名詞,91
る,動詞,91
その間,名詞,91
記者,名詞,91
やむ,動詞,91
綺麗,名詞,91
魂,名詞,91
役,名詞,91
狭い,形容詞,91
かなり,副詞,91
扉,名詞,91
舞台,名詞,91
中心,名詞,91
恐怖,名詞,91
進歩,名詞,91
著,名詞,91
何とも,副詞,91
洗う,動詞,91
おもしろい,形容詞,90
芭蕉,名詞,90
僧,名詞,90
つまり,接続詞,90
袖,名詞,90
証拠,名詞,90
調べる,動詞,90
だから,接続詞,90
握る,動詞,90
探偵,名詞,90
正しい,形容詞,90
節,名詞,90
枕,名詞,90
はく,動詞,90
故に,接続詞,90
滝,名詞,90
より,副詞,90
えと,フィラー,90
倍,名詞,90
生産,名詞,90
愛する,動詞,90
芸者,名詞,90
過去,名詞,90
興,名詞,89
植,名詞,89
母親,名詞,89
以後,名詞,89
文明,名詞,89
拾,名詞,89
追う,動詞,89
永遠,名詞,89
はねる,動詞,89
弥,名詞,89
清,名詞,89
嫌,名詞,89
靴,名詞,89
感心,名詞,89
腐る,動詞,89
ちがう,動詞,89
平気,名詞,89
勝手,名詞,89
工場,名詞,89
針,名詞,89
お話,名詞,88
いろいろ,名詞,88
故,名詞,88
同様,名詞,88
外国,名詞,88
公園,名詞,88
文學,名詞,88
互に,副詞,88
じゃ,接続詞,88
兄弟,名詞,88
大切,名詞,88
植物,名詞,88
足りる,動詞,88
幼い,形容詞,88
席,名詞,88
健康,名詞,88
渡す,動詞,88
珍しい,形容詞,88
迫る,動詞,88
周囲,名詞,88
加える,動詞,88
くさい,形容詞,88
鮒,名詞,87
訪れる,動詞,87
長兄,名詞,87
とい,名詞,87
積む,動詞,87
題,名詞,87
性質,名詞,87
唇,名詞,87
郡,名詞,87
解,名詞,87
水垢,名詞,87
鐘,名詞,87
上手,名詞,87
まわる,動詞,87
濃い,形容詞,87
感覚,名詞,87
相談,名詞,87
紳士,名詞,87
漁師,名詞,87
にくい,形容詞,87
こっち,名詞,87
器,名詞,87
与る,動詞,87
日記,名詞,87
さめる,動詞,87
程度,名詞,87
止む,動詞,87
渓,名詞,87
反対,名詞,87
ござる,動詞,86
登,名詞,86
下宿,名詞,86
三浦,名詞,86
紅,名詞,86
服,名詞,86
へた,名詞,86
あんまり,副詞,86
嫁,名詞,86
唯,名詞,86
たまる,動詞,86
理窟,名詞,86
優しい,形容詞,86
船頭,名詞,86
網,名詞,86
負ける,動詞,86
静,名詞,86
道具,名詞,86
蓮,名詞,86
議論,名詞,86
こっそり,副詞,86
ざる,名詞,86
口調,名詞,86
瀬,名詞,86
響く,動詞,85
希望,名詞,85
たいてい,副詞,85
気の毒,名詞,85
かく,副詞,85
簡単,名詞,85
たん,名詞,85
苦労,名詞,85
柄,名詞,85
江,名詞,85
ほり,名詞,85
柿,名詞,85
棄てる,動詞,85
毒,名詞,85
怖い,形容詞,85
達す,動詞,85
業,名詞,85
ひとり,副詞,85
出発,名詞,85
よそ,名詞,85
香,名詞,85
たのむ,動詞,85
じん,名詞,85
卒業,名詞,85
いいえ,感動詞,84
薄暗い,形容詞,84
意外,名詞,84
帽子,名詞,84
偉い,形容詞,84
充分,名詞,84
旦那,名詞,84
映る,動詞,84
もちろん,副詞,84
叔父,名詞,84
昼,名詞,84
代り,名詞,84
とこ,名詞,84
甘い,形容詞,84
経つ,動詞,84
附ける,動詞,84
週間,名詞,84
泥,名詞,84
睡る,動詞,84
商人,名詞,84
努める,動詞,84
しむ,動詞,84
有様,名詞,84
短篇,名詞,84
事情,名詞,84
紅葉,名詞,84
迎える,動詞,83
承知,名詞,83
更,名詞,83
響,名詞,83
下,接頭詞,83
佛,名詞,83
つまる,動詞,83
本当に,副詞,83
武,名詞,83
義,名詞,83
しかるに,副詞,83
書ける,動詞,83
暑い,形容詞,83
盛,名詞,83
心理,名詞,83
麓,名詞,83
掛,名詞,83
亦,副詞,83
道路,名詞,83
一ぱい,名詞,83
のぼる,動詞,83
亭,名詞,83
仰る,動詞,83
どうやら,副詞,83
興奮,名詞,83
ぐらい,助詞,82
祈る,動詞,82
苦,名詞,82
見え,名詞,82
一夜,名詞,82
映画,名詞,82
薔薇,名詞,82
地獄,名詞,82
道徳,名詞,82
気味,名詞,82
偶然,名詞,82
向く,動詞,82
とり,名詞,82
教師,名詞,82
ゆき,名詞,82
だれ,名詞,82
起こる,動詞,82
笑い,名詞,82
完成,名詞,82
鱸,名詞,82
全身,名詞,82
やすい,形容詞,82
ありがたい,形容詞,82
家族,名詞,82
たてる,動詞,82
たとえば,接続詞,82
昨年,名詞,82
経る,動詞,82
偶像,名詞,82
内容,名詞,82
浮く,動詞,82
消す,動詞,82
意志,名詞,81
蝶,名詞,81
親切,名詞,81
秘密,名詞,81
編輯,名詞,81
平和,名詞,81
移す,動詞,81
おもう,動詞,81
両手,名詞,81
執る,動詞,81
黄,名詞,81
息子,名詞,81
鰍,名詞,81
呼吸,名詞,81
ゆう,動詞,81
隠す,動詞,81
うつ,動詞,81
生まれる,動詞,81
梢,名詞,81
わざと,副詞,81
先輩,名詞,81
附近,名詞,81
俳句,名詞,81
祖父,名詞,81
岳,名詞,81
大変,名詞,81
かつ,名詞,80
主張,名詞,80
電話,名詞,80
食事,名詞,80
早速,副詞,80
気がつく,動詞,80
判る,動詞,80
雄,名詞,80
得意,名詞,80
ようやく,副詞,80
冷,名詞,80
左右,名詞,80
明らか,名詞,80
全集,名詞,80
少,接頭詞,80
しき,名詞,80
果して,副詞,80
くに,名詞,80
沈む,動詞,79
たまらない,形容詞,79
こころ,名詞,79
斬る,動詞,79
隣,名詞,79
樹木,名詞,79
時計,名詞,79
材料,名詞,79
元,接頭詞,79
大声,名詞,79
困難,名詞,79
傾向,名詞,79
とつ,名詞,79
最早,副詞,79
わざわざ,副詞,79
わずか,副詞,79
海岸,名詞,79
薬,名詞,79
試みる,動詞,79
らん,名詞,78
神経,名詞,78
隠れる,動詞,78
舞,名詞,78
色彩,名詞,78
らく,名詞,78
一部,名詞,78
がら,名詞,78
古今,名詞,78
満,接頭詞,78
狸,名詞,78
学,名詞,78
素,名詞,78
要求,名詞,78
遡る,動詞,78
厚い,形容詞,78
抜ける,動詞,78
暇,名詞,78
残念,名詞,78
空想,名詞,78
益,名詞,78
久しい,形容詞,78
せしめる,動詞,78
奥さん,名詞,78
欲,名詞,78
艶,名詞,77
注ぐ,動詞,77
比較,名詞,77
水温,名詞,77
無限,名詞,77
つまらない,形容詞,77
照,名詞,77
めぐる,動詞,77
きれい,名詞,77
歩む,動詞,77
濡れる,動詞,77
向かう,動詞,77
付,名詞,77
痩せる,動詞,77
残,名詞,77
兵衛,名詞,77
覗く,動詞,77
願,名詞,77
たずねる,動詞,77
掘る,動詞,77
尋,名詞,77
ことし,名詞,77
めん,名詞,77
親しい,形容詞,77
入口,名詞,77
討つ,動詞,77
おぼえる,動詞,77
質,名詞,77
事務,名詞,77
欲しい,形容詞,77
たべる,動詞,77
発表,名詞,76
寄,名詞,76
ふり,名詞,76
きれる,動詞,76
漢,名詞,76
おん,名詞,76
暮す,動詞,76
河原,名詞,76
洗,名詞,76
はじまる,動詞,76
極,副詞,76
伸びる,動詞,76
ついで,名詞,76
先刻,名詞,76
激しい,形容詞,76
余り,名詞,76
はるか,名詞,76
なめる,動詞,76
あう,動詞,76
何となく,副詞,76
利用,名詞,76
やさしい,形容詞,76
動作,名詞,76
沿う,動詞,76
否,名詞,76
地上,名詞,76
はう,動詞,76
うける,動詞,76
河,名詞,76
枯れる,動詞,76
冗談,名詞,75
現象,名詞,75
小川,名詞,75
成,名詞,75
到底,副詞,75
鶴,名詞,75
調,名詞,75
愛情,名詞,75
ママ,名詞,75
往来,名詞,75
工夫,名詞,75
習慣,名詞,75
ものの,助詞,75
大阪,名詞,75
異なる,動詞,75
陰,名詞,75
どういう,連体詞,75
とも,名詞,75
ずっと,副詞,75
避ける,動詞,75
如何,副詞,75
きん,名詞,75
塔,名詞,74
渡,名詞,74
相当,名詞,74
若し,副詞,74
翌朝,名詞,74
ぐる,名詞,74
奇妙,名詞,74
お茶,名詞,74
鏡,名詞,74
区別,名詞,74
おお,感動詞,74
苦痛,名詞,74
ひだ,名詞,74
丸い,形容詞,74
丸,名詞,74
俄,名詞,74
孫,名詞,74
訪問,名詞,74
風呂,名詞,73
ほんとに,副詞,73
まわり,名詞,73
袋,名詞,73
上り,名詞,73
讃,名詞,73
バス,名詞,73
とれる,動詞,73
一家,名詞,73
直,接頭詞,73
いくつ,名詞,73
階段,名詞,73
初,接頭詞,73
蛙,名詞,73
商売,名詞,73
ふところ,名詞,73
蓋,名詞,73
運,名詞,73
むら,名詞,73
あいつ,名詞,73
心持ち,名詞,73
甲,名詞,73
いったい,副詞,73
行ける,動詞,73
無数,名詞,73
大丈夫,名詞,73
つけ,名詞,73
尊敬,名詞,72
藪,名詞,72
講義,名詞,72
差,名詞,72
孝,名詞,72
すい,形容詞,72
疎開,名詞,72
坊,名詞,72
事業,名詞,72
あて,名詞,72
せめて,副詞,72
伴,名詞,72
しばしば,副詞,72
寄せる,動詞,72
眼鏡,名詞,72
約,接頭詞,72
産,名詞,72
忙しい,形容詞,72
みせる,動詞,72
いらっしゃる,動詞,72
守る,動詞,72
それで,接続詞,72
愉快,名詞,72
最近,名詞,72
決心,名詞,72
世話,名詞,72
出掛ける,動詞,72
ひま,名詞,72
おどろく,動詞,72
ガラス,名詞,72
思える,動詞,72
藏,名詞,72
くう,動詞,72
係,名詞,72
始まる,動詞,72
原子,名詞,71
仁,名詞,71
堀,名詞,71
背後,名詞,71
銀座,名詞,71
ま,感動詞,71
利根,名詞,71
感謝,名詞,71
迎,名詞,71
郷,名詞,71
貧しい,形容詞,71
思へる,動詞,71
まう,動詞,71
くださる,動詞,71
馬車,名詞,71
要するに,副詞,71
軍,名詞,71
一瞬,名詞,71
然るに,副詞,71
恐れる,動詞,71
あく,動詞,71
袴,名詞,71
他,接頭詞,71
動き,名詞,71
茶店,名詞,71
凝る,動詞,71
破壊,名詞,71
汚い,形容詞,71
藤村,名詞,71
代える,動詞,71
越す,動詞,71
即ち,副詞,71
いや,感動詞,71
濁る,動詞,71
たしか,名詞,71
良い,形容詞,71
すすめる,動詞,71
使用,名詞,71
報告,名詞,70
技術,名詞,70
学問,名詞,70
無事,名詞,70
っと,助詞,70
氷,名詞,70
のむ,動詞,70
歌う,動詞,70
ちかい,形容詞,70
観察,名詞,70
けれども,接続詞,70
性格,名詞,70
為す,動詞,70
づける,動詞,70
とめる,動詞,70
にかけて,助詞,70
暮,名詞,70
ぼく,名詞,70
精,名詞,70
恐る,動詞,70
考え,名詞,70
誇る,動詞,70
アメリカ,名詞,70
かぶる,動詞,70
甥,名詞,70
わき,名詞,70
直ちに,副詞,70
涼しい,形容詞,70
看護,名詞,70
建物,名詞,70
見つめる,動詞,70
素直,名詞,70
もっとも,副詞,70
がい,名詞,70
冊,名詞,69
電気,名詞,69
劇,名詞,69
葡萄,名詞,69
従って,接続詞,69
苦笑,名詞,69
せん,名詞,69
浮べる,動詞,69
あし,名詞,69
浅草,名詞,69
ドイツ,名詞,69
革命,名詞,69
危険,名詞,69
払う,動詞,69
味わう,動詞,69
路地,名詞,69
太陽,名詞,69
駕,名詞,69
蘭,名詞,69
旧,接頭詞,69
悉く,副詞,69
紹介,名詞,69
